"featureID","DF","SpectrumID","Compound_Name","cas","compound_name","smiles"
"13742",0.00818181818181818,"CCMSLIB00010119443","""7,8,4'-trihydroxyflavone CollisionEnergy:205060""","N/A","""7,8,4'-trihydroxyflavone CollisionEnergy:205060""","O=c1cc(-c2ccc(O)cc2)oc2c(O)c(O)ccc12"
"26305",0.0409090909090909,"CCMSLIB00000566778","Piperyline"," ","Piperyline","O=C(N1CCCC1)/C=C/C=C/C2=CC=C3OCOC3=C2"
"23415",0.00181818181818182,"CCMSLIB00000566778","Piperyline"," ","Piperyline","O=C(N1CCCC1)/C=C/C=C/C2=CC=C3OCOC3=C2"
"38590",0.0936363636363636,"CCMSLIB00010010676","Ala-C12:0","N/A","Ala-C12:0","CCCCCCCCCCCC(NC(C(O)=O)C)=O"
"7393",0.0145454545454545,"CCMSLIB00005775679","Massbank:AU285906 Phenylbenzimidazole sulfonic acid|Ensulizole|2-phenyl-3H-benzimidazole-5-sulfonic acid","27503-81-7","Massbank:AU285906 Phenylbenzimidazole sulfonic acid|Ensulizole|2-phenyl-3H-benzimidazole-5-sulfonic acid","OS(=O)(=O)C1=CC=C2NC(=NC2=C1)C1=CC=CC=C1"
"1711",0.0209090909090909,"CCMSLIB00005775250","Massbank:AU285903 Phenylbenzimidazole sulfonic acid|Ensulizole|2-phenyl-3H-benzimidazole-5-sulfonic acid","27503-81-7","Massbank:AU285903 Phenylbenzimidazole sulfonic acid|Ensulizole|2-phenyl-3H-benzimidazole-5-sulfonic acid","OS(=O)(=O)C1=CC=C2NC(=NC2=C1)C1=CC=CC=C1"
"3802",0.498181818181818,"CCMSLIB00005775679","Massbank:AU285906 Phenylbenzimidazole sulfonic acid|Ensulizole|2-phenyl-3H-benzimidazole-5-sulfonic acid","27503-81-7","Massbank:AU285906 Phenylbenzimidazole sulfonic acid|Ensulizole|2-phenyl-3H-benzimidazole-5-sulfonic acid","OS(=O)(=O)C1=CC=C2NC(=NC2=C1)C1=CC=CC=C1"
"1958",0.113636363636364,"CCMSLIB00005775679","Massbank:AU285906 Phenylbenzimidazole sulfonic acid|Ensulizole|2-phenyl-3H-benzimidazole-5-sulfonic acid","27503-81-7","Massbank:AU285906 Phenylbenzimidazole sulfonic acid|Ensulizole|2-phenyl-3H-benzimidazole-5-sulfonic acid","OS(=O)(=O)C1=CC=C2NC(=NC2=C1)C1=CC=CC=C1"
"5400",0.0563636363636364,"CCMSLIB00005775679","Massbank:AU285906 Phenylbenzimidazole sulfonic acid|Ensulizole|2-phenyl-3H-benzimidazole-5-sulfonic acid","27503-81-7","Massbank:AU285906 Phenylbenzimidazole sulfonic acid|Ensulizole|2-phenyl-3H-benzimidazole-5-sulfonic acid","OS(=O)(=O)C1=CC=C2NC(=NC2=C1)C1=CC=CC=C1"
"2425",0.00363636363636364,"CCMSLIB00005775679","Massbank:AU285906 Phenylbenzimidazole sulfonic acid|Ensulizole|2-phenyl-3H-benzimidazole-5-sulfonic acid","27503-81-7","Massbank:AU285906 Phenylbenzimidazole sulfonic acid|Ensulizole|2-phenyl-3H-benzimidazole-5-sulfonic acid","OS(=O)(=O)C1=CC=C2NC(=NC2=C1)C1=CC=CC=C1"
"24413",0.143636363636364,"CCMSLIB00005775434","Massbank:AU235003 Flutamide|2-methyl-N-[4-nitro-3-(trifluoromethyl)phenyl]propanamide","37209-54-4","Massbank:AU235003 Flutamide|2-methyl-N-[4-nitro-3-(trifluoromethyl)phenyl]propanamide","CC(C)C(=O)NC1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F"
"21792",0.03,"CCMSLIB00005775434","Massbank:AU235003 Flutamide|2-methyl-N-[4-nitro-3-(trifluoromethyl)phenyl]propanamide","37209-54-4","Massbank:AU235003 Flutamide|2-methyl-N-[4-nitro-3-(trifluoromethyl)phenyl]propanamide","CC(C)C(=O)NC1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F"
"6929",0.136363636363636,"CCMSLIB00003137591","Spectral Match to PyroGlu-Phe from NIST14","N/A","Spectral Match to PyroGlu-Phe from NIST14","O=C(N[C@@](C(O)=O)([H])CC1=CC=CC=C1)[C@H]2NC(CC2)=O"
"43573",0.172727272727273,"CCMSLIB00003136232","Spectral Match to 13-Keto-9Z,11E-octadecadienoic acid from NIST14","54739309","Spectral Match to 13-Keto-9Z,11E-octadecadienoic acid from NIST14","CCCCCC(=O)/C=C/C=C\CCCCCCCC(=O)O"
"20850",0.0136363636363636,"CCMSLIB00000215809","Massbank:FIO00475 Amitryptiline","50-48-6","Massbank:FIO00475 Amitryptiline","CN(C)CCC=C(c21)c(c3)c(ccc3)CCc(cccc2)1"
"63299",0.0209090909090909,"CCMSLIB00005760280","Massbank:LU107904 Terbucarb|(2,6-ditert-butyl-4-methylphenyl) N-methylcarbamate","1918-11-2","Massbank:LU107904 Terbucarb|(2,6-ditert-butyl-4-methylphenyl) N-methylcarbamate","CNC(=O)OC1=C(C=C(C)C=C1C(C)(C)C)C(C)(C)C"
"56945",0.000909090909090909,"CCMSLIB00005760280","Massbank:LU107904 Terbucarb|(2,6-ditert-butyl-4-methylphenyl) N-methylcarbamate","1918-11-2","Massbank:LU107904 Terbucarb|(2,6-ditert-butyl-4-methylphenyl) N-methylcarbamate","CNC(=O)OC1=C(C=C(C)C=C1C(C)(C)C)C(C)(C)C"
"25790",0.00636363636363636,"CCMSLIB00003136752","Spectral Match to Triphenylphosphine oxide from NIST14","791286","Spectral Match to Triphenylphosphine oxide from NIST14","C1=CC=C(C=C1)P(=O)(C2=CC=CC=C2)C3=CC=CC=C3"
"5744",0.00636363636363636,"CCMSLIB00003138861","Spectral Match to Sulfamethazine from NIST14","57681","Spectral Match to Sulfamethazine from NIST14","CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C"
"23873",0.00454545454545455,"CCMSLIB00003135904","Spectral Match to Triphenylphosphine oxide from NIST14","791286","Spectral Match to Triphenylphosphine oxide from NIST14","C1=CC=C(C=C1)P(=O)(C2=CC=CC=C2)C3=CC=CC=C3"
"3071",0.160909090909091,"CCMSLIB00003134844","Spectral Match to Tyr-Pro from NIST14","N/A","Spectral Match to Tyr-Pro from NIST14","C1C[C@H](N(C1)C(=O)[C@H](CC2=CC=C(C=C2)O)N)C(=O)O"
"6954",0.01,"CCMSLIB00010120984","""N--Benzoyl-L-arginine, 99% CollisionEnergy:205060""","N/A","""N--Benzoyl-L-arginine, 99% CollisionEnergy:205060""","N=C(N)NCCCC(N=C(O)c1ccccc1)C(=O)O"
"1388",0.00636363636363636,"CCMSLIB00005742687","Massbank:PR310809 Guanosine","118-00-3","Massbank:PR310809 Guanosine","C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N=C(NC2=O)N"
"706",0.0245454545454545,"CCMSLIB00005742687","Massbank:PR310809 Guanosine","118-00-3","Massbank:PR310809 Guanosine","C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N=C(NC2=O)N"
"27710",0.0227272727272727,"CCMSLIB00003137577","Spectral Match to Acacetin from NIST14","480444","Spectral Match to Acacetin from NIST14","COC1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O"
"19912",0.00727272727272727,"CCMSLIB00000084976","MLS002153960-01!Acacetin480-44-4","N/A","MLS002153960-01!Acacetin480-44-4","COc1ccc(cc1)c2cc(=O)c3c(O)cc(O)cc3o2"
"32132",0.0109090909090909,"CCMSLIB00003138620","Spectral Match to Biochanin A from NIST14","491805","Spectral Match to Biochanin A from NIST14","COC1=CC=C(C=C1)C2=COC3=CC(=CC(=C3C2=O)O)O"
"29532",0.0172727272727273,"CCMSLIB00000084976","MLS002153960-01!Acacetin480-44-4","N/A","MLS002153960-01!Acacetin480-44-4","COc1ccc(cc1)c2cc(=O)c3c(O)cc(O)cc3o2"
"30638",0.00909090909090909,"CCMSLIB00005761539","Massbank:LU071403 N-[3-(Dimethylamino)propyl]dodecanamide","3179-80-4","Massbank:LU071403 N-[3-(Dimethylamino)propyl]dodecanamide","CCCCCCCCCCCC(=O)NCCCN(C)C"
"27451",0.697272727272727,"CCMSLIB00005761539","Massbank:LU071403 N-[3-(Dimethylamino)propyl]dodecanamide","3179-80-4","Massbank:LU071403 N-[3-(Dimethylamino)propyl]dodecanamide","CCCCCCCCCCCC(=O)NCCCN(C)C"
"24816",0.05,"CCMSLIB00005761539","Massbank:LU071403 N-[3-(Dimethylamino)propyl]dodecanamide","3179-80-4","Massbank:LU071403 N-[3-(Dimethylamino)propyl]dodecanamide","CCCCCCCCCCCC(=O)NCCCN(C)C"
"31120",0.570909090909091,"CCMSLIB00005775880","Massbank:AU252303 Piperine|(2E,4E)-5-(1,3-benzodioxol-5-yl)-1-piperidin-1-ylpenta-2,4-dien-1-one","94-62-2","Massbank:AU252303 Piperine|(2E,4E)-5-(1,3-benzodioxol-5-yl)-1-piperidin-1-ylpenta-2,4-dien-1-one","O=C(\C=C\C=C\C1=CC2=C(OCO2)C=C1)N1CCCCC1"
"28378",0.161818181818182,"CCMSLIB00005775880","Massbank:AU252303 Piperine|(2E,4E)-5-(1,3-benzodioxol-5-yl)-1-piperidin-1-ylpenta-2,4-dien-1-one","94-62-2","Massbank:AU252303 Piperine|(2E,4E)-5-(1,3-benzodioxol-5-yl)-1-piperidin-1-ylpenta-2,4-dien-1-one","O=C(\C=C\C=C\C1=CC2=C(OCO2)C=C1)N1CCCCC1"
"17314",0.0390909090909091,"CCMSLIB00006380843","Luteolin","N/A","Luteolin","O=C1C=C(OC=2C=C(O)C=C(O)C12)C=3C=CC(O)=C(O)C3"
"21032",0.00909090909090909,"CCMSLIB00000222011","Massbank:PB000743 Luteolin|5,7,3',4'-tetrahydroxy-flavone","N/A","Massbank:PB000743 Luteolin|5,7,3',4'-tetrahydroxy-flavone","C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O"
"30997",0.000909090909090909,"CCMSLIB00003138853","Spectral Match to 4',5-Dihydroxy-7-methoxyflavanone from NIST14","2957213","Spectral Match to 4',5-Dihydroxy-7-methoxyflavanone from NIST14","COC1=CC(=C2C(=O)C[C@H](OC2=C1)C3=CC=C(C=C3)O)O"
"29566",0.0127272727272727,"CCMSLIB00000849012","NCGC00180838-02!(E)-5-(1,3-benzodioxol-5-yl)-1-piperidin-1-ylpent-2-en-1-one","n/a","NCGC00180838-02!(E)-5-(1,3-benzodioxol-5-yl)-1-piperidin-1-ylpent-2-en-1-one","O=C(\C=C\CCC1=CC2=C(OCO2)C=C1)N3CCCCC3"
"26127",0.00181818181818182,"CCMSLIB00000079762","""MLS002473216-01!(E)-5-(1,3-benzodioxol-5-yl)-1-piperidin-1-ylpent-2-en-1-one""","N/A","""MLS002473216-01!(E)-5-(1,3-benzodioxol-5-yl)-1-piperidin-1-ylpent-2-en-1-one""","O=C(/C=C/CCc1ccc2OCOc2c1)N3CCCCC3"
"30652",0.199090909090909,"CCMSLIB00000579850","Lauryl diethanolamide","N/A","Lauryl diethanolamide","CCCCCCCCCCCC(=O)N(CCO)CCO"
"33374",0.395454545454545,"CCMSLIB00005772324","Massbank:AU284606 Lauryl diethanolamide|N,N-bis(2-hydroxyethyl)dodecanamide","120-40-1","Massbank:AU284606 Lauryl diethanolamide|N,N-bis(2-hydroxyethyl)dodecanamide","CCCCCCCCCCCC(=O)N(CCO)CCO"
"3499",0.0581818181818182,"CCMSLIB00000213703","Massbank:FIO00069 (-)-Epicatechin","490-46-0","Massbank:FIO00069 (-)-Epicatechin","Oc(c3)c(O)cc(c3)[C@@H](O1)[C@H](O)Cc(c(O)2)c(cc(O)c2)1"
"9202",0.00727272727272727,"CCMSLIB00010152854","Catechin"," ","Catechin","OC1=C(CC(O)C(C2=CC(O)=C(O)C=C2)O3)C3=CC(O)=C1"
"3069",0.273636363636364,"CCMSLIB00000207444","Massbank:EA019905 Trimethoprim|2,4-Diamino-5-(3,4,5-trimethoxybenzyl)pyrimidine|5-[(3,4,5-trimethoxyphenyl)methyl]pyrimidine-2,4-diamine","738-70-5","Massbank:EA019905 Trimethoprim|2,4-Diamino-5-(3,4,5-trimethoxybenzyl)pyrimidine|5-[(3,4,5-trimethoxyphenyl)methyl]pyrimidine-2,4-diamine","c1(Cc2c(nc(N)nc2)N)cc(c(OC)c(c1)OC)OC"
"4465",0.0327272727272727,"CCMSLIB00005774752","Massbank:AU266603 Trimethoprim|5-[(3,4,5-trimethoxyphenyl)methyl]pyrimidine-2,4-diamine","738-70-5","Massbank:AU266603 Trimethoprim|5-[(3,4,5-trimethoxyphenyl)methyl]pyrimidine-2,4-diamine","COC1=CC(CC2=C(N)N=C(N)N=C2)=CC(OC)=C1OC"
"9222",0.00818181818181818,"CCMSLIB00003134758","Spectral Match to Trimethoprim from NIST14","738705","Spectral Match to Trimethoprim from NIST14","COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N"
"5693",0.0527272727272727,"CCMSLIB00000207450","Massbank:EA019911 Trimethoprim|2,4-Diamino-5-(3,4,5-trimethoxybenzyl)pyrimidine|5-[(3,4,5-trimethoxyphenyl)methyl]pyrimidine-2,4-diamine","738-70-5","Massbank:EA019911 Trimethoprim|2,4-Diamino-5-(3,4,5-trimethoxybenzyl)pyrimidine|5-[(3,4,5-trimethoxyphenyl)methyl]pyrimidine-2,4-diamine","c1(Cc2c(nc(N)nc2)N)cc(c(OC)c(c1)OC)OC"
"26772",0.00363636363636364,"CCMSLIB00003138916","Spectral Match to Terbinafine from NIST14","91161716","Spectral Match to Terbinafine from NIST14","CC(C)(C)C#C/C=C/CN(C)CC1=CC=CC2=CC=CC=C21"
"21768",0.0145454545454545,"CCMSLIB00005772864","Massbank:AU236403 Climbazol|Climbazole|1-(4-chlorophenoxy)-1-imidazol-1-yl-3,3-dimethylbutan-2-one","38083-17-9","Massbank:AU236403 Climbazol|Climbazole|1-(4-chlorophenoxy)-1-imidazol-1-yl-3,3-dimethylbutan-2-one","CC(C)(C)C(=O)C(OC1=CC=C(Cl)C=C1)N1C=CN=C1"
"20089",0.0418181818181818,"CCMSLIB00005772864","Massbank:AU236403 Climbazol|Climbazole|1-(4-chlorophenoxy)-1-imidazol-1-yl-3,3-dimethylbutan-2-one","38083-17-9","Massbank:AU236403 Climbazol|Climbazole|1-(4-chlorophenoxy)-1-imidazol-1-yl-3,3-dimethylbutan-2-one","CC(C)(C)C(=O)C(OC1=CC=C(Cl)C=C1)N1C=CN=C1"
"23819",0.0172727272727273,"CCMSLIB00005772864","Massbank:AU236403 Climbazol|Climbazole|1-(4-chlorophenoxy)-1-imidazol-1-yl-3,3-dimethylbutan-2-one","38083-17-9","Massbank:AU236403 Climbazol|Climbazole|1-(4-chlorophenoxy)-1-imidazol-1-yl-3,3-dimethylbutan-2-one","CC(C)(C)C(=O)C(OC1=CC=C(Cl)C=C1)N1C=CN=C1"
"6235",0.0109090909090909,"CCMSLIB00003137812","Spectral Match to Dimethindene from NIST14","5636839","Spectral Match to Dimethindene from NIST14","CC(C1=CC=CC=N1)C2=C(CC3=CC=CC=C32)CCN(C)C"
"8565",0.0263636363636364,"CCMSLIB00003137812","Spectral Match to Dimethindene from NIST14","5636839","Spectral Match to Dimethindene from NIST14","CC(C1=CC=CC=N1)C2=C(CC3=CC=CC=C32)CCN(C)C"
"4880",0.0845454545454545,"CCMSLIB00006547244","(S)-3-amino-4-(((S)-1-methoxy-1-oxo-3-phenylpropan-2-yl)amino)-4-oxobutanoic acid","N/A","(S)-3-amino-4-(((S)-1-methoxy-1-oxo-3-phenylpropan-2-yl)amino)-4-oxobutanoic acid","O=C(O)CC(N)C(=O)NC(C(=O)OC)CC=1C=CC=CC1"
"7056",0.0290909090909091,"CCMSLIB00005748136","Massbank:PR311056 Glutamylphenylalanine (isomer of 1503)","N/A","Massbank:PR311056 Glutamylphenylalanine (isomer of 1503)","O=C(O)C(N)CCC(=O)NC(C(=O)O)CC1=CC=CC=C1"
"3462",0.332727272727273,"CCMSLIB00005748136","Massbank:PR311056 Glutamylphenylalanine (isomer of 1503)","N/A","Massbank:PR311056 Glutamylphenylalanine (isomer of 1503)","O=C(O)C(N)CCC(=O)NC(C(=O)O)CC1=CC=CC=C1"
"1769",0.0145454545454545,"CCMSLIB00005748136","Massbank:PR311056 Glutamylphenylalanine (isomer of 1503)","N/A","Massbank:PR311056 Glutamylphenylalanine (isomer of 1503)","O=C(O)C(N)CCC(=O)NC(C(=O)O)CC1=CC=CC=C1"
"32450",0.00727272727272727,"CCMSLIB00005777030","Massbank:AU114706 Diclofenac|2-[2-(2,6-dichloroanilino)phenyl]acetic acid","79183-19-0","Massbank:AU114706 Diclofenac|2-[2-(2,6-dichloroanilino)phenyl]acetic acid","OC(=O)CC1=C(NC2=C(Cl)C=CC=C2Cl)C=CC=C1"
"20389",0.00727272727272727,"CCMSLIB00005772107","Massbank:AU285804 Imazalil|Enilconazole|1-[2-(2,4-dichlorophenyl)-2-prop-2-enoxyethyl]imidazole","35554-44-0","Massbank:AU285804 Imazalil|Enilconazole|1-[2-(2,4-dichlorophenyl)-2-prop-2-enoxyethyl]imidazole","ClC1=CC=C(C(CN2C=CN=C2)OCC=C)C(Cl)=C1"
"27242",0.0909090909090909,"CCMSLIB00003136427","Spectral Match to Spiroxamine from NIST14","118134308","Spectral Match to Spiroxamine from NIST14","CCCN(CC)CC1COC2(O1)CCC(CC2)C(C)(C)C"
"38808",0.0263636363636364,"CCMSLIB00000849451","NCGC00385373-01_C20H28O3_1-Phenanthrenecarboxylic acid, 1,2,3,4,4a,9,10,10a-octahydro-9-hydroxy-1,4a-dimethyl-7-(1-methylethyl)-, (1S,9R)-","n/a","NCGC00385373-01_C20H28O3_1-Phenanthrenecarboxylic acid, 1,2,3,4,4a,9,10,10a-octahydro-9-hydroxy-1,4a-dimethyl-7-(1-methylethyl)-, (1S,9R)-","CC(C)C1=CC2=C(C=C1)[C@@]3(C)CCC[C@@](C)(C3C[C@H]2O)C(O)=O"
"36489",0.0227272727272727,"CCMSLIB00000850498","NCGC00380719-01_C20H28O3_7-Hydroxyabieta-8,11,13-trien-18-oic acid","n/a","NCGC00380719-01_C20H28O3_7-Hydroxyabieta-8,11,13-trien-18-oic acid","CC(C)C1=CC2=C(C=C1)C3(C)CCCC(C)(C3CC2O)C(O)=O"
"34270",0.00454545454545455,"CCMSLIB00000850498","NCGC00380719-01_C20H28O3_7-Hydroxyabieta-8,11,13-trien-18-oic acid","n/a","NCGC00380719-01_C20H28O3_7-Hydroxyabieta-8,11,13-trien-18-oic acid","CC(C)C1=CC2=C(C=C1)C3(C)CCCC(C)(C3CC2O)C(O)=O"
"23289",0.00545454545454545,"CCMSLIB00005776062","Massbank:AU106203 Fenbendazole|methyl N-(6-phenylsulfanyl-1H-benzimidazol-2-yl)carbamate","43210-67-9","Massbank:AU106203 Fenbendazole|methyl N-(6-phenylsulfanyl-1H-benzimidazol-2-yl)carbamate","CO/C(=N/c1[nH]c2cc(ccc2n1)Sc3ccccc3)/O"
"24903",0.00363636363636364,"CCMSLIB00005776062","Massbank:AU106203 Fenbendazole|methyl N-(6-phenylsulfanyl-1H-benzimidazol-2-yl)carbamate","43210-67-9","Massbank:AU106203 Fenbendazole|methyl N-(6-phenylsulfanyl-1H-benzimidazol-2-yl)carbamate","CO/C(=N/c1[nH]c2cc(ccc2n1)Sc3ccccc3)/O"
"20874",0.000909090909090909,"CCMSLIB00005776062","Massbank:AU106203 Fenbendazole|methyl N-(6-phenylsulfanyl-1H-benzimidazol-2-yl)carbamate","43210-67-9","Massbank:AU106203 Fenbendazole|methyl N-(6-phenylsulfanyl-1H-benzimidazol-2-yl)carbamate","CO/C(=N/c1[nH]c2cc(ccc2n1)Sc3ccccc3)/O"
"25082",0.0109090909090909,"CCMSLIB00003138350","Spectral Match to Chrysoeriol from NIST14","491714","Spectral Match to Chrysoeriol from NIST14","COC1=C(C=CC(=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O"
"35273",0.00181818181818182,"CCMSLIB00004698727","(E)-1-(3,4-dihydroxy-2,6-dimethoxyphenyl)-3-phenylprop-2-en-1-one","N/A","(E)-1-(3,4-dihydroxy-2,6-dimethoxyphenyl)-3-phenylprop-2-en-1-one","N/A"
"64275",0.0118181818181818,"CCMSLIB00000855263","NCGC00168472-03_C20H30O2_(5xi,9xi,13alpha)-Pimara-7,15-dien-18-oic acid","n/a","NCGC00168472-03_C20H30O2_(5xi,9xi,13alpha)-Pimara-7,15-dien-18-oic acid","C[C@@]1(CCC2\C(=C/CC3[C@]2(C)CCC[C@@]3(C)C(O)=O)C1)C=C"
"37453",0.0963636363636364,"CCMSLIB00000531495","Benzalkonium chloride (C12)"," ","Benzalkonium chloride (C12)","C[N+](CCCCCCCCCCCC)(Cc1ccccc1)C"
"33889",0.00818181818181818,"CCMSLIB00000531495","Benzalkonium chloride (C12)"," ","Benzalkonium chloride (C12)","C[N+](CCCCCCCCCCCC)(Cc1ccccc1)C"
"39876",0.828181818181818,"CCMSLIB00000531495","Benzalkonium chloride (C12)"," ","Benzalkonium chloride (C12)","C[N+](CCCCCCCCCCCC)(Cc1ccccc1)C"
"45258",0.0145454545454545,"CCMSLIB00003136025","Spectral Match to Benzyldodecyldimethylammonium from NIST14","10328355","Spectral Match to Benzyldodecyldimethylammonium from NIST14","CCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1"
"35533",0.0927272727272727,"CCMSLIB00003136025","Spectral Match to Benzyldodecyldimethylammonium from NIST14","10328355","Spectral Match to Benzyldodecyldimethylammonium from NIST14","CCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1"
"38127",0.00181818181818182,"CCMSLIB00000084851","MLS000069389-01!130-26-7","N/A","MLS000069389-01!130-26-7","Oc1c(I)cc(Cl)c2cccnc12"
"5942",0.0109090909090909,"CCMSLIB00005747704","Massbank:PR311015 Feruloyl agmatine (isomer of 1608)","N/A","Massbank:PR311015 Feruloyl agmatine (isomer of 1608)","O=C(C=CC1=CC=C(O)C(OC)=C1)NCCCCNC(=N)N"
"33598",0.0181818181818182,"CCMSLIB00005775975","Massbank:AU257805 Tebuconazole|1-(4-chlorophenyl)-4,4-dimethyl-3-(1,2,4-triazol-1-ylmethyl)pentan-3-ol","84808-29-7","Massbank:AU257805 Tebuconazole|1-(4-chlorophenyl)-4,4-dimethyl-3-(1,2,4-triazol-1-ylmethyl)pentan-3-ol","CC(C)(C)C(O)(CCC1=CC=C(Cl)C=C1)CN1C=NC=N1"
"7775",0.0245454545454545,"CCMSLIB00000222422","Massbank:PB006007 Sinapine|2-[(E)-3-(4-hydroxy-3,5-dimethoxyphenyl)prop-2-enoyl]oxyethyl-trimethylazanium","N/A","Massbank:PB006007 Sinapine|2-[(E)-3-(4-hydroxy-3,5-dimethoxyphenyl)prop-2-enoyl]oxyethyl-trimethylazanium","C[N+](C)(C)CCOC(=O)C=CC1=CC(=C(C(=C1)OC)O)OC"
"5810",0.422727272727273,"CCMSLIB00000222422","Massbank:PB006007 Sinapine|2-[(E)-3-(4-hydroxy-3,5-dimethoxyphenyl)prop-2-enoyl]oxyethyl-trimethylazanium","N/A","Massbank:PB006007 Sinapine|2-[(E)-3-(4-hydroxy-3,5-dimethoxyphenyl)prop-2-enoyl]oxyethyl-trimethylazanium","C[N+](C)(C)CCOC(=O)C=CC1=CC(=C(C(=C1)OC)O)OC"
"3658",0.0963636363636364,"CCMSLIB00000222422","Massbank:PB006007 Sinapine|2-[(E)-3-(4-hydroxy-3,5-dimethoxyphenyl)prop-2-enoyl]oxyethyl-trimethylazanium","N/A","Massbank:PB006007 Sinapine|2-[(E)-3-(4-hydroxy-3,5-dimethoxyphenyl)prop-2-enoyl]oxyethyl-trimethylazanium","C[N+](C)(C)CCOC(=O)C=CC1=CC(=C(C(=C1)OC)O)OC"
"10077",0.0454545454545455,"CCMSLIB00000222422","Massbank:PB006007 Sinapine|2-[(E)-3-(4-hydroxy-3,5-dimethoxyphenyl)prop-2-enoyl]oxyethyl-trimethylazanium","N/A","Massbank:PB006007 Sinapine|2-[(E)-3-(4-hydroxy-3,5-dimethoxyphenyl)prop-2-enoyl]oxyethyl-trimethylazanium","C[N+](C)(C)CCOC(=O)C=CC1=CC(=C(C(=C1)OC)O)OC"
"8694",0.000909090909090909,"CCMSLIB00003134657","Spectral Match to Sulfadimethoxine from NIST14","122112","Spectral Match to Sulfadimethoxine from NIST14","COC1=NC(=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N)OC"
"25887",0.00181818181818182,"CCMSLIB00005776527","Massbank:AU251003 Bifonazol|Bifonazole|1-[phenyl-(4-phenylphenyl)methyl]imidazole","60628-96-8","Massbank:AU251003 Bifonazol|Bifonazole|1-[phenyl-(4-phenylphenyl)methyl]imidazole","C1=CN(C=N1)C(C1=CC=CC=C1)C1=CC=C(C=C1)C1=CC=CC=C1"
"59816",0.00181818181818182,"CCMSLIB00003136058","Spectral Match to Avobenzone from NIST14","70356091","Spectral Match to Avobenzone from NIST14","CC(C)(C)C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=C(C=C2)OC"
"44930",0.139090909090909,"CCMSLIB00003136058","Spectral Match to Avobenzone from NIST14","70356091","Spectral Match to Avobenzone from NIST14","CC(C)(C)C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=C(C=C2)OC"
"62942",0.581818181818182,"CCMSLIB00003136058","Spectral Match to Avobenzone from NIST14","70356091","Spectral Match to Avobenzone from NIST14","CC(C)(C)C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=C(C=C2)OC"
"41086",0.0154545454545455,"CCMSLIB00003136058","Spectral Match to Avobenzone from NIST14","70356091","Spectral Match to Avobenzone from NIST14","CC(C)(C)C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=C(C=C2)OC"
"27251",0.00363636363636364,"CCMSLIB00005775754","Massbank:AU220210 Praziquantel|2-(cyclohexanecarbonyl)-3,6,7,11b-tetrahydro-1H-pyrazino[2,1-a]isoquinolin-4-one","55268-74-1","Massbank:AU220210 Praziquantel|2-(cyclohexanecarbonyl)-3,6,7,11b-tetrahydro-1H-pyrazino[2,1-a]isoquinolin-4-one","c1ccc2c(c1)CCN3C2CN(CC3=O)C(=O)C4CCCCC4"
"22063",0.00909090909090909,"CCMSLIB00005772403","Massbank:AU106304 Flubendazole|methyl N-[6-(4-fluorobenzoyl)-1H-benzimidazol-2-yl]carbamate","31430-15-6","Massbank:AU106304 Flubendazole|methyl N-[6-(4-fluorobenzoyl)-1H-benzimidazol-2-yl]carbamate","COC(=O)Nc1[nH]c2ccc(cc2n1)C(=O)c3ccc(cc3)F"
"25116",0.00181818181818182,"CCMSLIB00005716555","KU036-6-1","N/A","KU036-6-1","O=C1C2=C(O)C(OC)=C(OC)C=C2OC(C3=CC=C(O)C=C3)=C1"
"29339",0.0390909090909091,"CCMSLIB00006388888","5,7-dihydroxy-6-methoxy-2-(4-methoxyphenyl)-4H-chromen-4-one","N/A","5,7-dihydroxy-6-methoxy-2-(4-methoxyphenyl)-4H-chromen-4-one","O=C1C=C(OC2=CC(O)=C(OC)C(O)=C12)C=3C=CC(OC)=CC3"
"26865",0.00909090909090909,"CCMSLIB00006388888","5,7-dihydroxy-6-methoxy-2-(4-methoxyphenyl)-4H-chromen-4-one","N/A","5,7-dihydroxy-6-methoxy-2-(4-methoxyphenyl)-4H-chromen-4-one","O=C1C=C(OC2=CC(O)=C(OC)C(O)=C12)C=3C=CC(OC)=CC3"
