"featureID","DF","SpectrumID","Compound_Name","cas","compound_name","smiles"
"12259",0.0122324159021407,"CCMSLIB00005761781","Massbank:LU063805 Triamterene|6-phenylpteridine-2,4,7-triamine","396-01-0","Massbank:LU063805 Triamterene|6-phenylpteridine-2,4,7-triamine","NC1=NC(N)=C2N=C(C(N)=NC2=N1)C1=CC=CC=C1"
"2751",0.00305810397553517,"CCMSLIB00005730349","Massbank:EQ328803 Penciclovir|2-amino-9-[4-hydroxy-3-(hydroxymethyl)butyl]-3H-purin-6-one","39809-25-1","Massbank:EQ328803 Penciclovir|2-amino-9-[4-hydroxy-3-(hydroxymethyl)butyl]-3H-purin-6-one","C1=NC2=C(N1CCC(CO)CO)N=C(NC2=O)N"
"17833",0.00305810397553517,"CCMSLIB00005774372","Massbank:AU228206 10,11-Dihydro-10-Hydroxycarbazepine|Licarbazepine|5-hydroxy-5,6-dihydrobenzo[b][1]benzazepine-11-carboxamide","29331-92-8","Massbank:AU228206 10,11-Dihydro-10-Hydroxycarbazepine|Licarbazepine|5-hydroxy-5,6-dihydrobenzo[b][1]benzazepine-11-carboxamide","c1ccc2c(c1)CC(c3ccccc3N2C(=O)N)O"
"13745",0.00458715596330275,"CCMSLIB00000210202","Massbank:EA267605 Lamotrigine|6-(2,3-dichlorophenyl)-1,2,4-triazine-3,5-diamine","84057-84-1","Massbank:EA267605 Lamotrigine|6-(2,3-dichlorophenyl)-1,2,4-triazine-3,5-diamine","Cl-c(ccc1)c(Cl)c1-c(nnc2N)c(n2)N"
"14117",0.0504587155963303,"CCMSLIB00003137332","Spectral Match to Hydroxybupropion from NIST14","92264818","Spectral Match to Hydroxybupropion from NIST14","CC(C(=O)C1=CC(=CC=C1)Cl)NC(C)(C)CO"
"22120",0.100917431192661,"CCMSLIB00005773092","Massbank:AU267102 Diphenhydramine|2-benzhydryloxy-N,N-dimethylethanamine","58-73-1","Massbank:AU267102 Diphenhydramine|2-benzhydryloxy-N,N-dimethylethanamine","CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1"
"26616",0.0152905198776758,"CCMSLIB00000079146","2-[4-[[4-methyl-6-(1-methylbenzimidazol-2-yl)-2-propylbenzimidazol-1-yl]methyl]phenyl]benzoic acid","N/A","Telmisartan aka 2-[4-[[4-methyl-6-(1-methylbenzimidazol-2-yl)-2-propylbenzimidazol-1-yl]methyl]phenyl]benzoic acid","CCCc1nc2c(C)cc(cc2n1Cc3ccc(cc3)c4ccccc4C(=O)O)c5nc6ccccc6n5C"
"20819",0.00458715596330275,"CCMSLIB00004679259","3-methoxymorphinan","1531-25-5","3-methoxymorphinan","COC1=CC2=C(CC3C4C2(CCCC4)CCN3)C=C1"
"20319",0.0122324159021407,"CCMSLIB00006118480","propranolol - 40.0 eV","","propranolol - 40.0 eV","CC(C)NCC(COc1cccc2c1cccc2)O"
"14467",0.486238532110092,"CCMSLIB00005738101","Massbank:RP025502 Hexanoyl-L-Carnitine|L-Hexanoylcarnitine|(3R)-3-hexanoyloxy-4-(trimethylazaniumyl)butanoate","N/A","Massbank:RP025502 Hexanoyl-L-Carnitine|L-Hexanoylcarnitine|(3R)-3-hexanoyloxy-4-(trimethylazaniumyl)butanoate","CCCCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C"
"11292",0.597859327217125,"CCMSLIB00003139555","Spectral Match to Pro-Phe from NIST14","N/A","Spectral Match to Pro-Phe from NIST14","C1C[C@H](NC1)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)O"
"43693",0.0474006116207951,"CCMSLIB00003136374","Spectral Match to Conjugated linoleic Acid (10E,12Z) from NIST14","2420566","Spectral Match to Conjugated linoleic Acid (10E,12Z) from NIST14","CCCCC/C=C\C=C\CCCCCCCCC(=O)O"
"25935",0.00458715596330275,"CCMSLIB00003136095","Spectral Match to Nortriptyline from NIST14","72695","Spectral Match to Nortriptyline from NIST14","CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31"
"13075",0.0489296636085627,"CCMSLIB00000209441","Massbank:EA105311 O-desmethylvenlafaxine|Desvenlafaxine|4-[2-(dimethylamino)-1-(1-hydroxycyclohexyl)ethyl]phenol","93413-62-8","Massbank:EA105311 O-desmethylvenlafaxine|Desvenlafaxine|4-[2-(dimethylamino)-1-(1-hydroxycyclohexyl)ethyl]phenol","CN(C)CC(C1=CC=C(C=C1)O)C2(CCCCC2)O"
"17676",0.105504587155963,"CCMSLIB00000209382","Massbank:EA103410 N-Desmethylvenlafaxine|1-[1-(4-methoxyphenyl)-2-(methylamino)ethyl]-1-cyclohexanol","149289-30-5","Massbank:EA103410 N-Desmethylvenlafaxine|1-[1-(4-methoxyphenyl)-2-(methylamino)ethyl]-1-cyclohexanol","CNCC(C1=CC=C(C=C1)OC)C2(CCCCC2)O"
"9401",0.732415902140673,"CCMSLIB00006680039","PHENYLACETYL-GLUTAMINE","N/A","PHENYLACETYL-GLUTAMINE","C1=CC=C(C=C1)C/C(=N/[C@@H](CCC(=N)O)C(=O)O)/O"
"54782",0.0535168195718654,"CCMSLIB00003139895","Spectral Match to 9-Octadecenamide, (Z)- from NIST14","301020","Spectral Match to 9-Octadecenamide, (Z)- from NIST14","N/A"
"12793",0.00458715596330275,"CCMSLIB00005733263","Massbank:EQ362204 Mirtazapine|2-Methyl-1,2,3,4,10,14b-hexahydropyrazino[2,1-a]pyrido[2,3-c][2]benzazepine","61337-67-5","Massbank:EQ362204 Mirtazapine|2-Methyl-1,2,3,4,10,14b-hexahydropyrazino[2,1-a]pyrido[2,3-c][2]benzazepine","CN1CCN2C(C1)C3=CC=CC=C3CC4=C2N=CC=C4"
"5572",0.0198776758409786,"CCMSLIB00006678609","ATENOLOL","N/A","ATENOLOL","CC(C)NCC(COC1=CC=C(C=C1)CC(=N)O)O"
"56587",0.223241590214067,"CCMSLIB00003137290","Spectral Match to cis,cis-9,12-Octadecadien-1-ol from NIST14","506434","Spectral Match to cis,cis-9,12-Octadecadien-1-ol from NIST14","Oc1c(O)cc([C@H]2Oc3c(C[C@@H]2O)c(O)cc(O)c3)cc1"
"10195",0.128440366972477,"CCMSLIB00000208983","Massbank:EA069710 Atenolol acid|Metoprolol acid|4-(2-Hydroxy-3-((1-methylethyl)amino)propoxy)benzeneacetic acid","56392-14-4","Massbank:EA069710 Atenolol acid|Metoprolol acid|4-(2-Hydroxy-3-((1-methylethyl)amino)propoxy)benzeneacetic acid","CC(C)NCC(O)COc1ccc(cc1)CC(=O)O"
"14454",0.0978593272171254,"CCMSLIB00000207247","Massbank:EA017204 Metoprolol|1-(isopropylamino)-3-[4-(2-methoxyethyl)phenoxy]propan-2-ol","37350-58-6","Massbank:EA017204 Metoprolol|1-(isopropylamino)-3-[4-(2-methoxyethyl)phenoxy]propan-2-ol","COCCC1=CC=C(OCC(O)CNC(C)C)C=C1"
"2925",0.0137614678899083,"CCMSLIB00005738598","Massbank:RP011001 Inosine|9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-3H-purin-6-one","58-63-9","Massbank:RP011001 Inosine|9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-3H-purin-6-one","OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C(O)N=CN=C12"
"54305",0.954128440366973,"CCMSLIB00003136528","Spectral Match to Retinol from NIST14","68268","Spectral Match to Retinol from NIST14","CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/CO)/C)/C"
"26490",0.00611620795107034,"CCMSLIB00000568963","MoNA:889116 7-Chloro-1,3-dihydro-5-phenyl-(2H)-1,4-benzodiazepin-2-one","N/A","MoNA:889116 7-Chloro-1,3-dihydro-5-phenyl-(2H)-1,4-benzodiazepin-2-one","C1C(=O)NC2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3"
"15948",0.00458715596330275,"CCMSLIB00000210299","Massbank:EA270110 10,11-trans-Dihydroxy-10,11-dihydrocarbamazepine|(5S,6S)-5,6-bis(oxidanyl)-5,6-dihydrobenzo[b][1]benzazepine-11-carboxamide","58955-93-4","Massbank:EA270110 10,11-trans-Dihydroxy-10,11-dihydrocarbamazepine|(5S,6S)-5,6-bis(oxidanyl)-5,6-dihydrobenzo[b][1]benzazepine-11-carboxamide","c12[C@@H]([C@@H](O)c3c(N(C(N)=O)c2cccc1)cccc3)O"
"8717",0.0244648318042813,"CCMSLIB00000572399","MoNA:610700 Alsadorm","N/A","MoNA:610700 Alsadorm","CC(C1=CC=CC=C1)(C2=CC=CC=N2)OCCN(C)C"
"31990",0.273700305810398,"CCMSLIB00000566778","Piperyline"," ","Piperyline","O=C(N1CCCC1)/C=C/C=C/C2=CC=C3OCOC3=C2"
"21030",0.00458715596330275,"CCMSLIB00000211593","Massbank:EA282405 Dextromethorphan|DXM|(14alpha)-3-Methoxy-17-methylmorphinan","125-71-3","Massbank:EA282405 Dextromethorphan|DXM|(14alpha)-3-Methoxy-17-methylmorphinan","O(c1ccc3c(c1)[C@@]24[C@@H]([C@H](N(CC2)C)C3)CCCC4)C"
"41748",0.614678899082569,"CCMSLIB00003138901","Spectral Match to N-Lauroylsarcosine from NIST14","97789","Spectral Match to N-Lauroylsarcosine from NIST14","CCCCCCCCCCCC(=O)N(C)CC(=O)O"
"5129",0.00305810397553517,"CCMSLIB00000223803","Massbank:UF413201 Sotalol|N-[4-[1-hydroxy-2-(propan-2-ylamino)ethyl]phenyl]methanesulfonamide","3930-20-9","Massbank:UF413201 Sotalol|N-[4-[1-hydroxy-2-(propan-2-ylamino)ethyl]phenyl]methanesulfonamide","CC(C)NCC(O)C1=CC=C(NS(C)(=O)=O)C=C1"
"18295",0.036697247706422,"CCMSLIB00000208599","Massbank:EA064510 Venlafaxine|1-[2-(dimethylamino)-1-(4-methoxyphenyl)ethyl]-1-cyclohexanol","93413-69-5","Massbank:EA064510 Venlafaxine|1-[2-(dimethylamino)-1-(4-methoxyphenyl)ethyl]-1-cyclohexanol","CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O"
"13376",0.452599388379205,"CCMSLIB00003137982","Spectral Match to Leu-Phe from NIST14","N/A","Spectral Match to Leu-Phe from NIST14","CC(C)C[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)O)N"
"64954",0.912844036697248,"CCMSLIB00003134812","Spectral Match to 9(10)-EpOME from NIST14","N/A","Spectral Match to 9(10)-EpOME from NIST14","CCCCC/C=C\CC1C(O1)CCCCCCCC(=O)O"
"58630",0.91131498470948,"CCMSLIB00003134812","Spectral Match to 9(10)-EpOME from NIST14","N/A","Spectral Match to 9(10)-EpOME from NIST14","CCCCC/C=C\CC1C(O1)CCCCCCCC(=O)O"
"62267",0.119266055045872,"CCMSLIB00003134812","Spectral Match to 9(10)-EpOME from NIST14","N/A","Spectral Match to 9(10)-EpOME from NIST14","CCCCC/C=C\CC1C(O1)CCCCCCCC(=O)O"
"62919",0.81651376146789,"CCMSLIB00003134812","Spectral Match to 9(10)-EpOME from NIST14","N/A","Spectral Match to 9(10)-EpOME from NIST14","CCCCC/C=C\CC1C(O1)CCCCCCCC(=O)O"
"41949",0.0152905198776758,"CCMSLIB00005738623","Massbank:RP030402 ?-linolenic acid|linolenic acid|(9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid","463-40-1","Massbank:RP030402 ?-linolenic acid|linolenic acid|(9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid","CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O"
"51050",0.845565749235474,"CCMSLIB00003134812","Spectral Match to 9(10)-EpOME from NIST14","N/A","Spectral Match to 9(10)-EpOME from NIST14","CCCCC/C=C\CC1C(O1)CCCCCCCC(=O)O"
"6228",0.0749235474006116,"CCMSLIB00003138558","Spectral Match to .alpha.-L-Asp-L-Phe from NIST14","13433095","Spectral Match to .alpha.-L-Asp-L-Phe from NIST14","C1=CC=C(C=C1)CC(C(=O)O)NC(=O)C(CC(=O)O)N"
"67176",0.629969418960245,"CCMSLIB00003139643","Spectral Match to Conjugated linoleic Acid (10E,12Z) from NIST14","2420566","Spectral Match to Conjugated linoleic Acid (10E,12Z) from NIST14","CCCCC/C=C\C=C\CCCCCCCCC(=O)O"
"63532",0.348623853211009,"CCMSLIB00000567923","MoNA:790553 Linoleic acid","N/A","MoNA:790553 Linoleic acid","CCCCC/C=C\C/C=C\CCCCCCCC(=O)O"
"60428",0.90519877675841,"CCMSLIB00005736064","Massbank:EQ331602 Linoleic acid|(9Z,12Z)-octadeca-9,12-dienoic acid","60-33-3","Massbank:EQ331602 Linoleic acid|(9Z,12Z)-octadeca-9,12-dienoic acid","CCCCC/C=C\C/C=C\CCCCCCCC(=O)O"
"55615",0.91131498470948,"CCMSLIB00000567923","MoNA:790553 Linoleic acid","N/A","MoNA:790553 Linoleic acid","CCCCC/C=C\C/C=C\CCCCCCCC(=O)O"
"47692",0.619266055045872,"CCMSLIB00005731255","Massbank:EQ331603 Linoleic acid|(9Z,12Z)-octadeca-9,12-dienoic acid","60-33-3","Massbank:EQ331603 Linoleic acid|(9Z,12Z)-octadeca-9,12-dienoic acid","CCCCC/C=C\C/C=C\CCCCCCCC(=O)O"
"55016",0.339449541284404,"CCMSLIB00003139413","Spectral Match to 9-Octadecenamide, (Z)- from NIST14","301020","Spectral Match to 9-Octadecenamide, (Z)- from NIST14","CCCCCCCC/C=C\CCCCCCCC(=O)N"
"8846",0.785932721712538,"CCMSLIB00003134614","Spectral Match to Hexaethylene glycol from NIST14","2615158","Spectral Match to Hexaethylene glycol from NIST14","C(COCCOCCOCCOCCOCCO)O"
"60556",0.837920489296636,"CCMSLIB00003136765","Spectral Match to Elaidic acid from NIST14","112798","Spectral Match to Elaidic acid from NIST14","CCCCCCCC/C=C/CCCCCCCC(=O)O"
"46380",0.585626911314985,"CCMSLIB00003136870","Spectral Match to Elaidic acid from NIST14","112798","Spectral Match to Elaidic acid from NIST14","CCCCCCCC/C=C/CCCCCCCC(=O)O"
"56095",0.737003058103975,"CCMSLIB00006679960","ELAIDIC ACID","N/A","ELAIDIC ACID","CCCCCCCC/C=C/CCCCCCCC(=O)O"
"42352",0.470948012232416,"CCMSLIB00006679887","PETROSELINIC ACID","N/A","PETROSELINIC ACID","CCCCCCCCCCC/C=C\CCCCC(=O)O"
"31403",0.00764525993883792,"CCMSLIB00000841888","MassbankEU:SM856001 Diazepam|7-chloro-1-methyl-5-phenyl-3H-1,4-benzodiazepin-2-one","439-14-5","MassbankEU:SM856001 Diazepam|7-chloro-1-methyl-5-phenyl-3H-1,4-benzodiazepin-2-one","CN1c2ccc(Cl)cc2C(=NCC1=O)c1ccccc1"
"3358",0.0259938837920489,"CCMSLIB00010103040","xanthosine CollisionEnergy:102040","N/A","xanthosine CollisionEnergy:102040","OC[C@H]1O[C@@H](n2cnc3c(O)nc(O)nc32)[C@H](O)[C@@H]1O"
"35595",0.628440366972477,"CCMSLIB00005774937","Massbank:AU252306 Piperine|(2E,4E)-5-(1,3-benzodioxol-5-yl)-1-piperidin-1-ylpenta-2,4-dien-1-one","94-62-2","Massbank:AU252306 Piperine|(2E,4E)-5-(1,3-benzodioxol-5-yl)-1-piperidin-1-ylpenta-2,4-dien-1-one","O=C(\C=C\C=C\C1=CC2=C(OCO2)C=C1)N1CCCCC1"
"46766",0.0259938837920489,"CCMSLIB00005738338","Massbank:RP002902 Pentadecanoyl Ethanolamide|Pentadecanoyl-EA|N-(2-hydroxyethyl)pentadecanamide","72623-73-5","Massbank:RP002902 Pentadecanoyl Ethanolamide|Pentadecanoyl-EA|N-(2-hydroxyethyl)pentadecanamide","O=C(CCCCCCCCCCCCCC)NCCO"
"5310",0.00152905198776758,"CCMSLIB00010121847","galanthamine CollisionEnergy:205060","N/A","galanthamine CollisionEnergy:205060","COc1ccc2c3c1OC1CC(O)C=CC31CCN(C)C2"
"22827",0.363914373088685,"CCMSLIB00005885062","Octanoylcarnitine - 30.00 eV","25243-95-2","Octanoylcarnitine - 30.00 eV","CCCCCCCC(=O)O[C@H](CC(O)=O)C[N+](C)(C)C"
"12675",0.00305810397553517,"CCMSLIB00003137346","Spectral Match to Benzoylecgonine from NIST14","519095","Spectral Match to Benzoylecgonine from NIST14","CN1[C@H]2CC[C@@H]1[C@H]([C@H](C2)OC(=O)C3=CC=CC=C3)C(=O)O"
"4050",0.862385321100917,"CCMSLIB00006581934","O-3-methylglutarylcarnitine","N/A","O-3-methylglutarylcarnitine","CC(CC(O)=O)CC(=O)OC(CC([O-])=O)C[N+](C)(C)C"
"11278",0.0152905198776758,"CCMSLIB00000207450","Massbank:EA019911 Trimethoprim|2,4-Diamino-5-(3,4,5-trimethoxybenzyl)pyrimidine|5-[(3,4,5-trimethoxyphenyl)methyl]pyrimidine-2,4-diamine","738-70-5","Massbank:EA019911 Trimethoprim|2,4-Diamino-5-(3,4,5-trimethoxybenzyl)pyrimidine|5-[(3,4,5-trimethoxyphenyl)methyl]pyrimidine-2,4-diamine","c1(Cc2c(nc(N)nc2)N)cc(c(OC)c(c1)OC)OC"
"19791",0.00458715596330275,"CCMSLIB00005773559","Massbank:AU204502 D617|2-(3,4-dimethoxyphenyl)-5-(methylamino)-2-propan-2-ylpentanenitrile","34245-14-2","Massbank:AU204502 D617|2-(3,4-dimethoxyphenyl)-5-(methylamino)-2-propan-2-ylpentanenitrile","CNCCCC(C#N)(C(C)C)C1=CC(OC)=C(OC)C=C1"
"16010",0.00458715596330275,"CCMSLIB00005435779","Ethylenediaminetetraacetic acid EDTA"," ","Ethylenediaminetetraacetic acid EDTA","C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O"
"13009",0.00305810397553517,"CCMSLIB00005435779","Ethylenediaminetetraacetic acid EDTA"," ","Ethylenediaminetetraacetic acid EDTA","C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O"
"10015",0.00764525993883792,"CCMSLIB00005435779","Ethylenediaminetetraacetic acid EDTA"," ","Ethylenediaminetetraacetic acid EDTA","C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O"
"2305",0.0596330275229358,"CCMSLIB00005435779","Ethylenediaminetetraacetic acid EDTA"," ","Ethylenediaminetetraacetic acid EDTA","C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O"
"11329",0.0596330275229358,"CCMSLIB00005435779","Ethylenediaminetetraacetic acid EDTA"," ","Ethylenediaminetetraacetic acid EDTA","C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O"
"17882",0.00152905198776758,"CCMSLIB00005435779","Ethylenediaminetetraacetic acid EDTA"," ","Ethylenediaminetetraacetic acid EDTA","C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O"
"17146",0.0091743119266055,"CCMSLIB00000841858","MassbankEU:SM852501 Ondansetron","99614-02-5","MassbankEU:SM852501 Ondansetron","CN1C2=C(C3=C1C=CC=C3)C(=O)C(CN1C=CN=C1C)CC2"
"27959",0.204892966360856,"CCMSLIB00000079089","ANASTROZOLE","N/A","ANASTROZOLE","CC(C)(C#N)c1cc(Cn2cncn2)cc(c1)C(C)(C)C#N"
"20542",0.102446483180428,"CCMSLIB00005772798","Massbank:AU212102 Venlafaxine N-Oxide|SCHEMBL3276808|2-(1-hydroxycyclohexyl)-2-(4-methoxyphenyl)-N,N-dimethylethanamine oxide","1094598-37-4","Massbank:AU212102 Venlafaxine N-Oxide|SCHEMBL3276808|2-(1-hydroxycyclohexyl)-2-(4-methoxyphenyl)-N,N-dimethylethanamine oxide","OC1(C(C2=CC=C(OC)C=C2)C[N+](C)(C)[O-])CCCCC1"
"8435",0.847094801223242,"CCMSLIB00003139467","Spectral Match to Glu Phe from METLIN","N/A","Spectral Match to Glu Phe from METLIN","O=C(O)[C@H](CC1=CC=CC=C1)NC(CC[C@H](N)C(O)=O)=O"
"19258",0.00458715596330275,"CCMSLIB00006126852","N-Acetylsulfamethoxazole"," ","N-Acetylsulfamethoxazole","CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)C"
"11168",0.0122324159021407,"CCMSLIB00003137264","Spectral Match to Azithromycin from NIST14","83905015","Spectral Match to Azithromycin from NIST14","N/A"
"7134",0.584097859327217,"CCMSLIB00000577895","5'-METHYLTHIOADENOSINE","2457-80-9","5'-METHYLTHIOADENOSINE","CSCC1C(C(C(O1)N2C=NC3=C2N=CN=C3N)O)O"
"26103",0.0198776758409786,"CCMSLIB00005776875","Massbank:AU273502 Duloxetine|N-Methyl-gamma-(1-naphthalenyloxy)-2-thiophenepropanamine|N-methyl-3-naphthalen-1-yloxy-3-thiophen-2-ylpropan-1-amine","116539-58-3","Massbank:AU273502 Duloxetine|N-Methyl-gamma-(1-naphthalenyloxy)-2-thiophenepropanamine|N-methyl-3-naphthalen-1-yloxy-3-thiophen-2-ylpropan-1-amine","CNCCC(OC1=C2C=CC=CC2=CC=C1)C1=CC=CS1"
"15851",0.00611620795107034,"CCMSLIB00005734896","Massbank:EQ361703 Chlordiazepoxide|Zetran|7-chloro-4-hydroxy-N-methyl-5-phenyl-3H-1,4-benzodiazepin-2-imine","58-25-3","Massbank:EQ361703 Chlordiazepoxide|Zetran|7-chloro-4-hydroxy-N-methyl-5-phenyl-3H-1,4-benzodiazepin-2-imine","CN=C1CN(C(=C2C=C(C=CC2=N1)Cl)C3=CC=CC=C3)O"
"7880",0.00152905198776758,"CCMSLIB00000210977","Massbank:EA278005 Codeine|(5,6)-3-Methoxy-17-methyl-7,8-didehydro-4,5-epoxymorphinan-6-ol|Methylmorphine","76-57-3","Massbank:EA278005 Codeine|(5,6)-3-Methoxy-17-methyl-7,8-didehydro-4,5-epoxymorphinan-6-ol|Methylmorphine","CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3[C@H](C=C4)O"
"49805",0.492354740061162,"CCMSLIB00003134732","Spectral Match to Palmitoyl ethanolamide from NIST14","544310","Spectral Match to Palmitoyl ethanolamide from NIST14","CCCCCCCCCCCCCCCC(=O)NCCO"
"12803",0.414373088685015,"CCMSLIB00006684363","P-CRESOL GLUCURONIDE","N/A","P-CRESOL GLUCURONIDE","CC1=CC=C(C=C1)O[C@H]2[C@@H]([C@H]([C@@H]([C@@H](C(=O)O)O2)O)O)O"
"19811",0.00764525993883792,"CCMSLIB00012176445","Hesperitin","69097-99-0","Hesperitin","COC1=C(C=C(C=C1)[C@@H]2CC(=O)C3=C(C=C(C=C3O2)O)O)O"
"54465",0.744648318042814,"CCMSLIB00003137938","Spectral Match to cis-5,8,11,14-Eicosatetraenoic acid from NIST14","506321","Spectral Match to cis-5,8,11,14-Eicosatetraenoic acid from NIST14","CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O"
"34931",0.00305810397553517,"CCMSLIB00003137450","Spectral Match to .omega.-3 Arachidonic acid from NIST14","24880408","Spectral Match to .omega.-3 Arachidonic acid from NIST14","CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)O"
"28037",0.0458715596330275,"CCMSLIB00000579705","2573_Sertraline","N/A","2573_Sertraline","CN[C@H]1CC[C@@H](C2=CC=C(Cl)C(Cl)=C2)C2=C1C=CC=C2"
"20143",0.00458715596330275,"CCMSLIB00000211940","Massbank:EA285409 Clopidogrel carboxylic acid|2-(2-chlorophenyl)-2-(6,7-dihydro-4H-thieno[3,2-c]pyridin-5-yl)acetic acid","144457-28-3","Massbank:EA285409 Clopidogrel carboxylic acid|2-(2-chlorophenyl)-2-(6,7-dihydro-4H-thieno[3,2-c]pyridin-5-yl)acetic acid","C1CN(CC2=C1SC=C2)C(C3=CC=CC=C3Cl)C(=O)O"
"15912",0.0229357798165138,"CCMSLIB00000211940","Massbank:EA285409 Clopidogrel carboxylic acid|2-(2-chlorophenyl)-2-(6,7-dihydro-4H-thieno[3,2-c]pyridin-5-yl)acetic acid","144457-28-3","Massbank:EA285409 Clopidogrel carboxylic acid|2-(2-chlorophenyl)-2-(6,7-dihydro-4H-thieno[3,2-c]pyridin-5-yl)acetic acid","C1CN(CC2=C1SC=C2)C(C3=CC=CC=C3Cl)C(=O)O"
"17550",0.0152905198776758,"CCMSLIB00000085387","MLS001401453-01!ZOLPIDEM TARTRATE","N/A","MLS001401453-01!ZOLPIDEM TARTRATE","CN(C)C(=O)Cc1c(nc2ccc(C)cn12)c3ccc(C)cc3.OC(C(O)C(=O)O)C(=O)O"
"34384",0.00458715596330275,"CCMSLIB00000841686","MassbankEU:SM834702 Warfarin|4-hydroxy-3-(3-oxo-1-phenylbutyl)chromen-2-one","81-81-2","MassbankEU:SM834702 Warfarin|4-hydroxy-3-(3-oxo-1-phenylbutyl)chromen-2-one","CC(=O)CC(C1=CC=CC=C1)C1=C(O)C2=CC=CC=C2OC1=O"
"18479",0.896024464831804,"CCMSLIB00003136844","Spectral Match to Pentapropylene glycol from NIST14","21482122","Spectral Match to Pentapropylene glycol from NIST14","CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)O"
"21732",0.00305810397553517,"CCMSLIB00003138938","Spectral Match to Sulfadimethoxine from NIST14","122112","Spectral Match to Sulfadimethoxine from NIST14","COC1=NC(=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N)OC"
"4269",0.603975535168196,"CCMSLIB00005747606","Massbank:PR311057 Glutamyltyrosine","N/A","Massbank:PR311057 Glutamyltyrosine","O=C(O)C(N)CCC(=O)NC(C(=O)O)CC1=CC=C(O)C=C1"
"31191",0.00458715596330275,"CCMSLIB00005735267","Massbank:EQ339703 4`-Hydroxy Diclofenac|4`-hydroxydiclofenac|2-[2-(2,6-dichloro-4-hydroxyanilino)phenyl]acetic acid","64118-84-9","Massbank:EQ339703 4`-Hydroxy Diclofenac|4`-hydroxydiclofenac|2-[2-(2,6-dichloro-4-hydroxyanilino)phenyl]acetic acid","C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=C(C=C2Cl)O)Cl"
"5021",0.908256880733945,"CCMSLIB00005738620","Massbank:RP031103 N2_N2-Dimethylguanosine|N,N-Dimethylguanosine|9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-2-(dimethylamino)-3H-purin-6-one","2140-67-2","Massbank:RP031103 N2_N2-Dimethylguanosine|N,N-Dimethylguanosine|9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-2-(dimethylamino)-3H-purin-6-one","CN(C)c1[nH]c(=O)c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O"
"2229",0.49388379204893,"CCMSLIB00005435780","Ethylenediaminetetraacetic acid EDTA"," ","Ethylenediaminetetraacetic acid EDTA","C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O"
"41037",0.200305810397554,"CCMSLIB00004699027","1,4a-dimethyl-9-oxo-7-propan-2-yl-3,4,10,10a-tetrahydro-2H-phenanthrene-1-carboxylic acid","N/A","1,4a-dimethyl-9-oxo-7-propan-2-yl-3,4,10,10a-tetrahydro-2H-phenanthrene-1-carboxylic acid","N/A"
"37585",0.00611620795107034,"CCMSLIB00005773924","Massbank:AU205603 Fenofibric acid|2-[4-(4-chlorobenzoyl)phenoxy]-2-methylpropanoic acid","42017-89-0","Massbank:AU205603 Fenofibric acid|2-[4-(4-chlorobenzoyl)phenoxy]-2-methylpropanoic acid","CC(C)(OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1)C(O)=O"
